datetime,elapsed_time,brake_vset
2023-04-18 11:24:24.786752, 625.499782, 2.7018946128849257
2023-04-18 11:24:24.866539, 625.579569, 2.6981293979228487
2023-04-18 11:24:24.926383, 625.639413, 2.71281467448342
2023-04-18 11:24:24.990209, 625.703239, 2.6980903938626306
2023-04-18 11:24:25.054039, 625.767069, 2.704426761099271
2023-04-18 11:24:25.117874, 625.830904, 2.7160418397857713
2023-04-18 11:24:25.180700, 625.89373, 2.6994704212370197
2023-04-18 11:24:25.244530, 625.95756, 2.7022849806923976
2023-04-18 11:24:25.308361, 626.021391, 2.7093941587773953
2023-04-18 11:24:25.377179, 626.090209, 2.702377199222665
2023-04-18 11:24:25.447832, 626.159864, 2.7069139425390447
2023-04-18 11:24:25.489722, 626.202752, 2.712668162629352
2023-04-18 11:24:25.559534, 626.272564, 2.706441360104468
2023-04-18 11:24:25.625993, 626.339023, 2.7097662433530103
2023-04-18 11:24:25.684835, 626.397865, 2.7106335975717273
2023-04-18 11:24:25.746670, 626.4597, 2.71185792888934
2023-04-18 11:24:25.815487, 626.528517, 2.713018459012833
2023-04-18 11:24:25.873332, 626.586362, 2.7094299535170467
2023-04-18 11:24:25.928268, 626.641298, 2.7137046153511664
2023-04-18 11:24:25.999079, 626.712109, 2.708506673259162
2023-04-18 11:24:26.062428, 626.775458, 2.7054935550945585
2023-04-18 11:24:26.125771, 626.838801, 2.7149638279765576
2023-04-18 11:24:26.188605, 626.901635, 2.708660317991944
2023-04-18 11:24:26.245018, 626.958048, 2.7075033688811483
2023-04-18 11:24:26.315817, 627.028847, 2.713595388995609
2023-04-18 11:24:26.367693, 627.080723, 2.7076140311175094
2023-04-18 11:24:26.431509, 627.144539, 2.70446732275042
2023-04-18 11:24:26.505312, 627.218342, 2.7141416415653428
2023-04-18 11:24:26.573131, 627.286161, 2.713148833233213
2023-04-18 11:24:26.636961, 627.349991, 2.706864404791186
2023-04-18 11:24:26.694813, 627.407843, 2.7177441198418317
2023-04-18 11:24:26.758636, 627.471666, 2.7152662626246773
2023-04-18 11:24:26.821467, 627.534497, 2.7098576877761436
2023-04-18 11:24:26.881308, 627.594338, 2.7115539498686076
2023-04-18 11:24:26.946214, 627.659244, 2.7104535688449185
2023-04-18 11:24:27.014033, 627.727063, 2.7055753304999737
2023-04-18 11:24:27.068886, 627.781916, 2.711028202926109
2023-04-18 11:24:27.137703, 627.850733, 2.7241299997732176
2023-04-18 11:24:27.201532, 627.914562, 2.715304893848247
2023-04-18 11:24:27.265364, 627.978394, 2.7190120031743117
2023-04-18 11:24:27.329192, 628.042222, 2.7261509725003314
2023-04-18 11:24:27.391027, 628.104057, 2.7162730944053375
2023-04-18 11:24:27.463472, 628.176502, 2.7248150782307268
2023-04-18 11:24:27.517327, 628.230357, 2.728081789379294
2023-04-18 11:24:27.569746, 628.282776, 2.7244793435291057
2023-04-18 11:24:27.640115, 628.353145, 2.7224409012533126
2023-04-18 11:24:27.702956, 628.415986, 2.7126425060888097
2023-04-18 11:24:27.766776, 628.479806, 2.708944997731951
2023-04-18 11:24:27.828611, 628.541641, 2.7047831229585517
2023-04-18 11:24:27.909394, 628.622424, 2.714950285623563
2023-04-18 11:24:27.952933, 628.665963, 2.7223525137530986
2023-04-18 11:24:28.005794, 628.718824, 2.7235572316835577
2023-04-18 11:24:28.088118, 628.801148, 2.7275653298152154
2023-04-18 11:24:28.139989, 628.853019, 2.7245542946703747
2023-04-18 11:24:28.200817, 628.913847, 2.7135255227358583
2023-04-18 11:24:28.268148, 628.981178, 2.7198675337042912
2023-04-18 11:24:28.328985, 629.042015, 2.722532503415846
2023-04-18 11:24:28.388826, 629.101856, 2.719511104737103
2023-04-18 11:24:28.442855, 629.155885, 2.727812737079439
2023-04-18 11:24:28.514667, 629.227697, 2.7187506680857494
2023-04-18 11:24:28.578507, 629.291537, 2.716451038179016
2023-04-18 11:24:28.642323, 629.355353, 2.7175819500694116
2023-04-18 11:24:28.703163, 629.416193, 2.718979758875721
2023-04-18 11:24:28.774969, 629.487999, 2.725376078616382
2023-04-18 11:24:28.831829, 629.544859, 2.7235391031940024
2023-04-18 11:24:28.917591, 629.630621, 2.72055732624347
2023-04-18 11:24:28.943522, 629.656552, 2.7242135039454025
2023-04-18 11:24:29.007349, 629.720379, 2.714861768576211
2023-04-18 11:24:29.076165, 629.789195, 2.7222215222124806
2023-04-18 11:24:29.135008, 629.848038, 2.732423516442136
2023-04-18 11:24:29.203824, 629.916854, 2.7262518535288245
2023-04-18 11:24:29.258685, 629.971715, 2.7350391983956204
2023-04-18 11:24:29.321512, 630.034542, 2.7262711301280023
2023-04-18 11:24:29.383866, 630.096896, 2.717817398305483
2023-04-18 11:24:29.447230, 630.16026, 2.720844840674549
2023-04-18 11:24:29.509076, 630.222106, 2.7229825960777405
2023-04-18 11:24:29.572892, 630.285922, 2.7238497082357163
2023-04-18 11:24:29.640711, 630.353741, 2.7313584240245565
