datetime,elapsed_time,electrical_temp,electrical_humidity,device_temp,ambient_temp,on_time
2023-04-18 11:25:04.744315,665.457345,26.09,76.55,21.1,21.56,1582.0
2023-04-18 11:25:04.993706,665.706736,26.09,76.55,21.1,21.56,1582.0
2023-04-18 11:25:05.244130,665.95716,26.09,76.55,21.1,21.56,1583.0
2023-04-18 11:25:05.493456,666.206486,26.09,76.55,21.17,21.48,1583.0
2023-04-18 11:25:05.743788,666.456818,26.09,76.55,21.17,21.48,1583.0
2023-04-18 11:25:05.993203,666.706233,26.09,76.55,21.17,21.48,1583.0
2023-04-18 11:25:06.243534,666.956564,26.09,76.55,21.17,21.48,1584.0
2023-04-18 11:25:06.492869,667.205899,26.09,76.55,21.23,21.57,1584.0
2023-04-18 11:25:06.742583,667.455613,26.09,76.55,21.23,21.57,1584.0
2023-04-18 11:25:06.993529,667.706559,26.09,76.55,21.23,21.57,1584.0
2023-04-18 11:25:07.242863,667.955893,26.09,76.55,21.23,21.57,1585.0
2023-04-18 11:25:07.510732,668.223762,26.08,76.52,21.23,21.52,1585.0
2023-04-18 11:25:07.742113,668.455143,26.08,76.52,21.23,21.52,1585.0
2023-04-18 11:25:07.992445,668.705475,26.08,76.52,21.23,21.52,1585.0
2023-04-18 11:25:08.241784,668.954814,26.08,76.52,21.23,21.52,1586.0
2023-04-18 11:25:08.492169,669.205199,26.09,76.55,21.26,21.55,1586.0
2023-04-18 11:25:08.741504,669.454534,26.09,76.55,21.26,21.55,1586.0
2023-04-18 11:25:08.991835,669.704865,26.09,76.55,21.26,21.55,1586.0
2023-04-18 11:25:09.241176,669.954206,26.09,76.55,21.26,21.55,1587.0
2023-04-18 11:25:09.491503,670.204533,26.09,76.55,21.28,21.57,1587.0
2023-04-18 11:25:09.748156,670.461186,26.09,76.55,21.28,21.57,1587.0
2023-04-18 11:25:09.991075,670.704105,26.09,76.55,21.28,21.57,1587.0
2023-04-18 11:25:10.241002,670.954032,26.09,76.55,21.28,21.57,1588.0
2023-04-18 11:25:10.491334,671.204364,26.09,76.55,21.43,21.6,1588.0
2023-04-18 11:25:10.740667,671.453697,26.09,76.55,21.43,21.6,1588.0
2023-04-18 11:25:10.997980,671.71101,26.09,76.55,21.43,21.6,1588.0
2023-04-18 11:25:11.240880,671.95391,26.09,76.55,21.43,21.6,1589.0
2023-04-18 11:25:11.491127,672.204157,26.09,76.55,21.36,21.56,1589.0
2023-04-18 11:25:11.740032,672.453062,26.09,76.55,21.36,21.56,1589.0
2023-04-18 11:25:11.991006,672.704036,26.09,76.55,21.36,21.56,1589.0
2023-04-18 11:25:12.240343,672.953373,26.09,76.55,21.36,21.56,1590.0
2023-04-18 11:25:12.490673,673.203703,26.09,76.55,21.41,21.56,1590.0
2023-04-18 11:25:12.739580,673.45261,26.09,76.55,21.41,21.56,1590.0
2023-04-18 11:25:12.990910,673.70394,26.09,76.55,21.41,21.56,1590.0
2023-04-18 11:25:13.253862,673.966892,26.09,76.55,21.41,21.56,1591.0
2023-04-18 11:25:13.489291,674.202321,26.09,76.55,21.44,21.5,1591.0
2023-04-18 11:25:13.739131,674.452161,26.09,76.55,21.44,21.5,1591.0
2023-04-18 11:25:13.988977,674.702007,26.09,76.55,21.44,21.5,1591.0
2023-04-18 11:25:14.250278,674.962311,26.09,76.55,21.44,21.5,1592.0
2023-04-18 11:25:14.488642,675.201672,26.1,76.58,21.44,21.62,1592.0
2023-04-18 11:25:14.740603,675.453633,26.1,76.58,21.44,21.62,1592.0
2023-04-18 11:25:14.988125,675.701155,26.1,76.58,21.44,21.62,1592.0
2023-04-18 11:25:15.238297,675.951327,26.1,76.58,21.44,21.62,1593.0
2023-04-18 11:25:15.488024,676.201054,26.1,76.58,21.48,21.54,1593.0
2023-04-18 11:25:15.738084,676.451114,26.1,76.58,21.48,21.54,1593.0
2023-04-18 11:25:15.994415,676.707445,26.1,76.58,21.48,21.54,1593.0
2023-04-18 11:25:16.237753,676.950783,26.1,76.58,21.48,21.54,1594.0
2023-04-18 11:25:16.502076,677.215106,26.09,76.55,21.48,21.54,1594.0
2023-04-18 11:25:16.737996,677.451026,26.09,76.55,21.48,21.54,1594.0
2023-04-18 11:25:16.986870,677.6999,26.09,76.55,21.48,21.54,1594.0
2023-04-18 11:25:17.238208,677.951238,26.09,76.55,21.48,21.54,1595.0
2023-04-18 11:25:17.487543,678.200573,26.09,76.55,21.57,21.55,1595.0
2023-04-18 11:25:17.737874,678.450904,26.09,76.55,21.57,21.55,1595.0
2023-04-18 11:25:17.988207,678.701237,26.09,76.55,21.57,21.55,1595.0
2023-04-18 11:25:18.237123,678.950153,26.09,76.55,21.57,21.55,1596.0
2023-04-18 11:25:18.488099,679.201129,26.09,76.55,21.57,21.54,1596.0
2023-04-18 11:25:18.741637,679.454667,26.09,76.55,21.57,21.54,1596.0
2023-04-18 11:25:18.989020,679.70205,26.09,76.55,21.57,21.54,1596.0
2023-04-18 11:25:19.238392,679.951422,26.09,76.55,21.57,21.54,1597.0
2023-04-18 11:25:19.487726,680.200756,26.09,76.55,21.63,21.52,1597.0
2023-04-18 11:25:19.758005,680.471035,26.09,76.55,21.63,21.52,1597.0
2023-04-18 11:25:19.988999,680.702029,26.09,76.55,21.63,21.52,1597.0
2023-04-18 11:25:20.237635,680.950665,26.09,76.55,21.63,21.52,1598.0
2023-04-18 11:25:20.486969,681.199999,26.08,76.52,21.63,21.59,1598.0
2023-04-18 11:25:20.737301,681.450331,26.08,76.52,21.63,21.59,1598.0
2023-04-18 11:25:21.004588,681.717618,26.08,76.52,21.63,21.59,1598.0
2023-04-18 11:25:21.235993,681.949023,26.08,76.52,21.63,21.59,1599.0
2023-04-18 11:25:21.485329,682.198359,26.09,76.55,21.67,21.52,1599.0
2023-04-18 11:25:21.735673,682.448703,26.09,76.55,21.67,21.52,1599.0
2023-04-18 11:25:22.003243,682.716273,26.09,76.55,21.67,21.52,1599.0
2023-04-18 11:25:22.235657,682.948687,26.09,76.55,21.67,21.52,1600.0
2023-04-18 11:25:22.484992,683.198022,26.08,76.52,21.71,21.48,1600.0
2023-04-18 11:25:22.734895,683.447925,26.08,76.52,21.71,21.48,1600.0
2023-04-18 11:25:23.009174,683.722204,26.08,76.52,21.71,21.48,1600.0
2023-04-18 11:25:23.235155,683.948185,26.08,76.52,21.71,21.48,1601.0
2023-04-18 11:25:23.485103,684.198133,26.08,76.52,21.76,21.56,1601.0
2023-04-18 11:25:23.734953,684.447983,26.08,76.52,21.76,21.56,1601.0
2023-04-18 11:25:23.996255,684.709285,26.08,76.52,21.76,21.56,1601.0
2023-04-18 11:25:24.239635,684.952665,26.08,76.52,21.76,21.56,1602.0
2023-04-18 11:25:24.483993,685.197023,26.08,76.52,21.85,21.54,1602.0
2023-04-18 11:25:24.734038,685.447068,26.08,76.52,21.85,21.54,1602.0
2023-04-18 11:25:24.984480,685.69751,26.08,76.52,21.85,21.54,1602.0
2023-04-18 11:25:25.257812,685.970842,26.08,76.52,21.85,21.54,1603.0
2023-04-18 11:25:25.482723,686.195753,26.07,76.49,21.84,21.62,1603.0
2023-04-18 11:25:25.732741,686.445771,26.07,76.49,21.84,21.62,1603.0
2023-04-18 11:25:25.984059,686.697089,26.07,76.49,21.84,21.62,1603.0
2023-04-18 11:25:26.232405,686.945435,26.07,76.49,21.84,21.62,1604.0
2023-04-18 11:25:26.482729,687.195759,26.07,76.49,21.89,21.56,1604.0
2023-04-18 11:25:26.732073,687.445103,26.07,76.49,21.89,21.56,1604.0
2023-04-18 11:25:26.981545,687.694575,26.07,76.49,21.89,21.56,1604.0
2023-04-18 11:25:27.231560,687.94459,26.07,76.49,21.89,21.56,1605.0
2023-04-18 11:25:27.482889,688.195919,26.07,76.49,21.85,21.59,1605.0
2023-04-18 11:25:27.731785,688.444815,26.07,76.49,21.85,21.59,1605.0
2023-04-18 11:25:27.982118,688.695148,26.07,76.49,21.85,21.59,1605.0
2023-04-18 11:25:28.231451,688.944481,26.07,76.49,21.85,21.59,1606.0
2023-04-18 11:25:28.503918,689.216948,26.08,76.52,21.91,21.63,1606.0
2023-04-18 11:25:28.730932,689.443962,26.08,76.52,21.91,21.63,1606.0
2023-04-18 11:25:28.981313,689.694343,26.08,76.52,21.91,21.63,1606.0
2023-04-18 11:25:29.230648,689.943678,26.08,76.52,21.91,21.63,1607.0
2023-04-18 11:25:29.514903,690.227933,26.08,76.52,21.93,21.59,1607.0
2023-04-18 11:25:29.739345,690.452375,26.08,76.52,21.93,21.59,1607.0
2023-04-18 11:25:29.984690,690.69772,26.08,76.52,21.93,21.59,1607.0
2023-04-18 11:25:30.233143,690.946173,26.08,76.52,21.93,21.59,1608.0
2023-04-18 11:25:30.487041,691.200071,26.08,76.52,21.93,21.62,1608.0
2023-04-18 11:25:30.736924,691.449954,26.08,76.52,21.93,21.62,1608.0
2023-04-18 11:25:30.986258,691.699288,26.08,76.52,21.93,21.62,1608.0
2023-04-18 11:25:31.236854,691.949884,26.08,76.52,21.93,21.62,1609.0
2023-04-18 11:25:31.491175,692.204205,26.09,76.55,22.02,21.52,1609.0
2023-04-18 11:25:31.747350,692.46038,26.09,76.55,22.02,21.52,1609.0
2023-04-18 11:25:31.992695,692.705725,26.09,76.55,22.02,21.52,1609.0
2023-04-18 11:25:32.238567,692.951597,26.09,76.55,22.02,21.52,1610.0
2023-04-18 11:25:32.491891,693.204921,26.08,76.52,22.04,21.48,1610.0
2023-04-18 11:25:32.764164,693.477194,26.08,76.52,22.04,21.48,1610.0
2023-04-18 11:25:32.996546,693.709576,26.08,76.52,22.04,21.48,1610.0
2023-04-18 11:25:33.243886,693.956916,26.08,76.52,22.04,21.48,1611.0
2023-04-18 11:25:33.494290,694.20732,26.09,76.55,22.04,21.56,1611.0
2023-04-18 11:25:33.744366,694.457396,26.09,76.55,22.04,21.56,1611.0
2023-04-18 11:25:34.000683,694.713713,26.09,76.55,22.04,21.56,1611.0
2023-04-18 11:25:34.244226,694.957256,26.09,76.55,22.04,21.56,1612.0
2023-04-18 11:25:34.499219,695.212249,26.08,76.52,22.11,21.56,1612.0
2023-04-18 11:25:34.748102,695.461132,26.08,76.52,22.11,21.56,1612.0
2023-04-18 11:25:35.000938,695.713968,26.08,76.52,22.11,21.56,1612.0
2023-04-18 11:25:35.246441,695.959471,26.08,76.52,22.11,21.56,1613.0
2023-04-18 11:25:35.500366,696.213396,26.08,76.52,22.12,21.5,1613.0
2023-04-18 11:25:35.750229,696.463259,26.08,76.52,22.12,21.5,1613.0
2023-04-18 11:25:36.011039,696.723059,26.08,76.52,22.12,21.5,1613.0
2023-04-18 11:25:36.249927,696.962957,26.08,76.52,22.12,21.5,1614.0
2023-04-18 11:25:36.502268,697.215298,26.08,76.52,22.18,21.54,1614.0
2023-04-18 11:25:36.754241,697.467271,26.08,76.52,22.18,21.54,1614.0
2023-04-18 11:25:37.033497,697.746527,26.08,76.52,22.18,21.54,1614.0
2023-04-18 11:25:37.252911,697.965941,26.08,76.52,22.18,21.54,1615.0
2023-04-18 11:25:37.504665,698.217695,26.08,76.52,22.15,21.6,1615.0
2023-04-18 11:25:37.754561,698.467591,26.08,76.52,22.15,21.6,1615.0
2023-04-18 11:25:38.004225,698.717255,26.08,76.52,22.15,21.6,1615.0
2023-04-18 11:25:38.254669,698.967699,26.08,76.52,22.15,21.6,1616.0
2023-04-18 11:25:38.508099,699.221129,26.08,76.52,22.17,21.6,1616.0
2023-04-18 11:25:38.757005,699.470035,26.08,76.52,22.17,21.6,1616.0
2023-04-18 11:25:39.007407,699.720437,26.08,76.52,22.17,21.6,1616.0
2023-04-18 11:25:39.277117,699.990147,26.08,76.52,22.17,21.6,1617.0
2023-04-18 11:25:39.511492,700.223524,26.08,76.52,22.28,21.48,1617.0
2023-04-18 11:25:39.760472,700.473502,26.08,76.52,22.28,21.48,1617.0
2023-04-18 11:25:40.012808,700.725838,26.08,76.52,22.28,21.48,1617.0
2023-04-18 11:25:40.287228,701.000258,26.08,76.52,22.28,21.48,1618.0
2023-04-18 11:25:40.514172,701.227202,26.09,76.55,22.28,21.63,1618.0
2023-04-18 11:25:40.763375,701.476405,26.09,76.55,22.28,21.63,1618.0
2023-04-18 11:25:41.018934,701.731964,26.09,76.55,22.28,21.63,1618.0
2023-04-18 11:25:41.295254,702.008284,26.09,76.55,22.28,21.63,1619.0
2023-04-18 11:25:41.517659,702.230689,26.09,76.55,22.32,21.56,1619.0
2023-04-18 11:25:41.765997,702.479027,26.09,76.55,22.32,21.56,1619.0
2023-04-18 11:25:42.016330,702.72936,26.09,76.55,22.32,21.56,1619.0
2023-04-18 11:25:42.266666,702.979696,26.09,76.55,22.32,21.56,1620.0
2023-04-18 11:25:42.541711,703.254741,26.09,76.55,22.34,21.57,1620.0
2023-04-18 11:25:42.768309,703.481339,26.09,76.55,22.34,21.57,1620.0
2023-04-18 11:25:43.019210,703.731243,26.09,76.55,22.34,21.57,1620.0
2023-04-18 11:25:43.268099,703.981129,26.09,76.55,22.34,21.57,1621.0
2023-04-18 11:25:43.552414,704.265444,26.08,76.52,22.41,21.56,1621.0
2023-04-18 11:25:43.775410,704.48844,26.08,76.52,22.41,21.56,1621.0
2023-04-18 11:25:44.021766,704.734796,26.08,76.52,22.41,21.56,1621.0
2023-04-18 11:25:44.271089,704.984119,26.08,76.52,22.41,21.56,1622.0
2023-04-18 11:25:44.524713,705.237743,26.08,76.52,22.37,21.61,1622.0
2023-04-18 11:25:44.779500,705.49253,26.08,76.52,22.37,21.61,1622.0
2023-04-18 11:25:45.023851,705.736881,26.08,76.52,22.37,21.61,1622.0
2023-04-18 11:25:45.273183,705.986213,26.08,76.52,22.37,21.61,1623.0
2023-04-18 11:25:45.528501,706.241531,26.08,76.52,22.37,21.56,1623.0
2023-04-18 11:25:45.792645,706.505675,26.08,76.52,22.37,21.56,1623.0
2023-04-18 11:25:46.027033,706.740063,26.08,76.52,22.37,21.56,1623.0
2023-04-18 11:25:46.276823,706.989853,26.08,76.52,22.37,21.56,1624.0
2023-04-18 11:25:46.529706,707.242736,26.08,76.52,22.48,21.54,1624.0
2023-04-18 11:25:46.783596,707.496626,26.08,76.52,22.48,21.54,1624.0
2023-04-18 11:25:47.046894,707.759924,26.08,76.52,22.48,21.54,1624.0
2023-04-18 11:25:47.280805,707.993835,26.08,76.52,22.48,21.54,1625.0
2023-04-18 11:25:47.534127,708.247157,26.08,76.52,22.41,21.65,1625.0
2023-04-18 11:25:47.783466,708.496496,26.08,76.52,22.41,21.65,1625.0
2023-04-18 11:25:48.038472,708.751502,26.08,76.52,22.41,21.65,1625.0
2023-04-18 11:25:48.282629,708.995659,26.08,76.52,22.41,21.65,1626.0
2023-04-18 11:25:48.535947,709.248977,26.09,76.55,22.49,21.61,1626.0
2023-04-18 11:25:48.785304,709.498334,26.09,76.55,22.49,21.61,1626.0
2023-04-18 11:25:49.052202,709.764234,26.09,76.55,22.49,21.61,1626.0
2023-04-18 11:25:49.285136,709.998166,26.09,76.55,22.49,21.61,1627.0
2023-04-18 11:25:49.538090,710.25112,26.09,76.55,22.47,21.61,1627.0
2023-04-18 11:25:49.787557,710.500587,26.09,76.55,22.47,21.61,1627.0
2023-04-18 11:25:50.060646,710.773676,26.09,76.55,22.47,21.61,1627.0
2023-04-18 11:25:50.286932,710.999962,26.09,76.55,22.47,21.61,1628.0
2023-04-18 11:25:50.540255,711.253285,26.09,76.55,22.53,21.6,1628.0
2023-04-18 11:25:50.791584,711.504614,26.09,76.55,22.53,21.6,1628.0
2023-04-18 11:25:51.040920,711.75395,26.09,76.55,22.53,21.6,1628.0
2023-04-18 11:25:51.290199,712.003229,26.09,76.55,22.53,21.6,1629.0
2023-04-18 11:25:51.545658,712.258688,26.09,76.55,22.59,21.59,1629.0
2023-04-18 11:25:51.794457,712.507487,26.09,76.55,22.59,21.59,1629.0
2023-04-18 11:25:52.043951,712.756981,26.09,76.55,22.59,21.59,1629.0
2023-04-18 11:25:52.305332,713.018362,26.09,76.55,22.59,21.59,1630.0
2023-04-18 11:25:52.547687,713.260717,26.09,76.55,22.48,21.57,1630.0
2023-04-18 11:25:52.796591,713.509621,26.09,76.55,22.48,21.57,1630.0
2023-04-18 11:25:53.047921,713.760951,26.09,76.55,22.48,21.57,1630.0
2023-04-18 11:25:53.302274,714.015304,26.09,76.55,22.48,21.57,1631.0
2023-04-18 11:25:53.549922,714.262952,26.09,76.55,22.62,21.52,1631.0
2023-04-18 11:25:53.799257,714.512287,26.09,76.55,22.62,21.52,1631.0
2023-04-18 11:25:54.048881,714.761911,26.09,76.55,22.62,21.52,1631.0
2023-04-18 11:25:54.298215,715.011245,26.09,76.55,22.62,21.52,1632.0
2023-04-18 11:25:54.560519,715.273549,26.09,76.55,22.59,21.6,1632.0
2023-04-18 11:25:54.801123,715.514153,26.09,76.55,22.59,21.6,1632.0
2023-04-18 11:25:55.051247,715.764277,26.09,76.55,22.59,21.6,1632.0
2023-04-18 11:25:55.301179,716.014209,26.09,76.55,22.59,21.6,1633.0
2023-04-18 11:25:55.554503,716.267533,26.09,76.55,22.6,21.65,1633.0
2023-04-18 11:25:55.803186,716.516216,26.09,76.55,22.6,21.65,1633.0
2023-04-18 11:25:56.078451,716.791481,26.09,76.55,22.6,21.65,1633.0
2023-04-18 11:25:56.303850,717.01688,26.09,76.55,22.6,21.65,1634.0
2023-04-18 11:25:56.557248,717.270278,26.08,76.52,22.58,21.6,1634.0
2023-04-18 11:25:56.807870,717.5209,26.08,76.52,22.58,21.6,1634.0
2023-04-18 11:25:57.056856,717.769886,26.08,76.52,22.58,21.6,1634.0
2023-04-18 11:25:57.314168,718.027198,26.08,76.52,22.58,21.6,1635.0
2023-04-18 11:25:57.561507,718.274537,26.09,76.55,22.59,21.59,1635.0
2023-04-18 11:25:57.811487,718.524517,26.09,76.55,22.59,21.59,1635.0
2023-04-18 11:25:58.059824,718.772854,26.09,76.55,22.59,21.59,1635.0
2023-04-18 11:25:58.340076,719.053106,26.09,76.55,22.59,21.59,1636.0
2023-04-18 11:25:58.562996,719.276026,26.08,76.52,22.63,21.57,1636.0
2023-04-18 11:25:58.814063,719.527093,26.08,76.52,22.63,21.57,1636.0
2023-04-18 11:25:59.064124,719.77697,26.08,76.52,22.63,21.57,1637.0
2023-04-18 11:25:59.312265,720.025295,26.08,76.52,22.63,21.57,1637.0
2023-04-18 11:25:59.570154,720.283184,26.08,76.52,22.62,21.6,1637.0
2023-04-18 11:25:59.815501,720.528531,26.08,76.52,22.62,21.6,1637.0
2023-04-18 11:26:00.066328,720.779358,26.08,76.52,22.62,21.6,1638.0
2023-04-18 11:26:00.315403,721.028433,26.08,76.52,22.62,21.6,1638.0
2023-04-18 11:26:00.589255,721.302285,26.09,76.55,22.66,21.6,1638.0
2023-04-18 11:26:00.817410,721.53044,26.09,76.55,22.66,21.6,1638.0
2023-04-18 11:26:01.068050,721.78108,26.09,76.55,22.66,21.6,1639.0
2023-04-18 11:26:01.317385,722.030415,26.09,76.55,22.66,21.6,1639.0
2023-04-18 11:26:01.571706,722.284736,26.09,76.55,22.68,21.61,1639.0
2023-04-18 11:26:01.820591,722.533621,26.09,76.55,22.68,21.61,1639.0
2023-04-18 11:26:02.070930,722.78396,26.09,76.55,22.68,21.61,1640.0
2023-04-18 11:26:02.320322,723.033352,26.09,76.55,22.68,21.61,1640.0
2023-04-18 11:26:02.574730,723.28776,26.09,76.55,22.66,21.6,1640.0
2023-04-18 11:26:02.843014,723.556044,26.09,76.55,22.66,21.6,1640.0
2023-04-18 11:26:03.079383,723.792413,26.09,76.55,22.66,21.6,1641.0
2023-04-18 11:26:03.328718,724.041748,26.09,76.55,22.66,21.6,1641.0
2023-04-18 11:26:03.578065,724.291095,26.09,76.55,22.69,21.65,1641.0
2023-04-18 11:26:03.827690,724.54072,26.09,76.55,22.69,21.65,1641.0
2023-04-18 11:26:04.089212,724.802242,26.09,76.55,22.69,21.65,1642.0
2023-04-18 11:26:04.328157,725.041187,26.09,76.55,22.69,21.65,1642.0
2023-04-18 11:26:04.579486,725.292516,26.09,76.55,22.66,21.55,1642.0
2023-04-18 11:26:04.830410,725.54344,26.09,76.55,22.66,21.55,1642.0
2023-04-18 11:26:05.096699,725.809729,26.09,76.55,22.66,21.55,1643.0
2023-04-18 11:26:05.330076,726.043106,26.09,76.55,22.66,21.55,1643.0
2023-04-18 11:26:05.581509,726.294539,26.09,76.55,22.66,21.61,1643.0
2023-04-18 11:26:05.830844,726.543874,26.09,76.55,22.66,21.61,1643.0
2023-04-18 11:26:06.108387,726.821417,26.09,76.55,22.66,21.61,1644.0
2023-04-18 11:26:06.331791,727.044821,26.09,76.55,22.66,21.61,1644.0
2023-04-18 11:26:06.584117,727.297147,26.08,76.52,22.66,21.6,1644.0
2023-04-18 11:26:06.835623,727.548653,26.08,76.52,22.66,21.6,1644.0
2023-04-18 11:26:07.083969,727.796999,26.08,76.52,22.66,21.6,1645.0
2023-04-18 11:26:07.332971,728.046001,26.08,76.52,22.66,21.6,1645.0
2023-04-18 11:26:07.587846,728.300876,26.08,76.52,22.73,21.61,1645.0
2023-04-18 11:26:07.837248,728.550278,26.08,76.52,22.73,21.61,1645.0
2023-04-18 11:26:08.086582,728.799612,26.08,76.52,22.73,21.61,1646.0
2023-04-18 11:26:08.344919,729.057949,26.08,76.52,22.73,21.61,1646.0
2023-04-18 11:26:08.591262,729.304292,26.08,76.52,22.7,21.72,1646.0
2023-04-18 11:26:08.841136,729.553168,26.08,76.52,22.7,21.72,1646.0
2023-04-18 11:26:09.090079,729.803109,26.08,76.52,22.7,21.72,1647.0
2023-04-18 11:26:09.359328,730.072358,26.08,76.52,22.7,21.72,1647.0
2023-04-18 11:26:09.593695,730.306725,26.08,76.52,22.7,21.65,1647.0
2023-04-18 11:26:09.843426,730.556456,26.08,76.52,22.7,21.65,1647.0
2023-04-18 11:26:10.093758,730.806788,26.08,76.52,22.7,21.65,1648.0
2023-04-18 11:26:10.370021,731.083051,26.08,76.52,22.7,21.65,1648.0
2023-04-18 11:26:10.596075,731.309105,26.09,76.55,22.77,21.52,1648.0
2023-04-18 11:26:10.845702,731.558732,26.09,76.55,22.77,21.52,1648.0
2023-04-18 11:26:11.095038,731.808068,26.09,76.55,22.77,21.52,1649.0
2023-04-18 11:26:11.346368,732.059398,26.09,76.55,22.77,21.52,1649.0
2023-04-18 11:26:11.597798,732.310828,26.09,76.55,22.79,21.55,1649.0
2023-04-18 11:26:11.848131,732.561161,26.09,76.55,22.79,21.55,1649.0
2023-04-18 11:26:12.098469,732.811499,26.09,76.55,22.79,21.55,1650.0
2023-04-18 11:26:12.348358,733.061388,26.09,76.55,22.79,21.55,1650.0
2023-04-18 11:26:12.609188,733.322218,26.09,76.55,22.79,21.62,1650.0
2023-04-18 11:26:12.851289,733.564319,26.09,76.55,22.79,21.62,1650.0
2023-04-18 11:26:13.100624,733.813654,26.09,76.55,22.79,21.62,1651.0
2023-04-18 11:26:13.349958,734.062988,26.09,76.55,22.79,21.62,1651.0
2023-04-18 11:26:13.625224,734.338254,26.08,76.52,22.74,21.6,1651.0
2023-04-18 11:26:13.854795,734.567825,26.08,76.52,22.74,21.6,1651.0
2023-04-18 11:26:14.104253,734.817283,26.08,76.52,22.74,21.6,1652.0
2023-04-18 11:26:14.353691,735.066721,26.08,76.52,22.74,21.6,1652.0
2023-04-18 11:26:14.633253,735.346283,26.09,76.55,22.74,21.59,1652.0
2023-04-18 11:26:14.858452,735.571482,26.09,76.55,22.74,21.59,1652.0
2023-04-18 11:26:15.106830,735.81986,26.09,76.55,22.74,21.59,1653.0
2023-04-18 11:26:15.357158,736.070188,26.09,76.55,22.74,21.59,1653.0
2023-04-18 11:26:15.610035,736.323065,26.09,76.55,22.77,21.62,1653.0
2023-04-18 11:26:15.866123,736.579153,26.09,76.55,22.77,21.62,1653.0
2023-04-18 11:26:16.109085,736.822115,26.09,76.55,22.77,21.62,1654.0
2023-04-18 11:26:16.359411,737.072441,26.09,76.55,22.77,21.62,1654.0
2023-04-18 11:26:16.611737,737.324767,26.09,76.55,22.77,21.56,1654.0
2023-04-18 11:26:16.880583,737.593613,26.09,76.55,22.77,21.56,1654.0
2023-04-18 11:26:17.111966,737.824996,26.09,76.55,22.77,21.56,1655.0
2023-04-18 11:26:17.361514,738.074544,26.09,76.55,22.77,21.56,1655.0
2023-04-18 11:26:17.614399,738.327429,26.09,76.55,22.8,21.6,1655.0
2023-04-18 11:26:17.864278,738.577308,26.09,76.55,22.8,21.6,1655.0
2023-04-18 11:26:18.114609,738.827639,26.09,76.55,22.8,21.6,1656.0
2023-04-18 11:26:18.365939,739.078969,26.09,76.55,22.8,21.6,1656.0
2023-04-18 11:26:18.617268,739.330298,26.09,76.55,22.84,21.62,1656.0
2023-04-18 11:26:18.868168,739.5802,26.09,76.55,22.84,21.62,1656.0
2023-04-18 11:26:19.126057,739.839087,26.09,76.55,22.84,21.62,1657.0
2023-04-18 11:26:19.366719,740.079749,26.09,76.55,22.84,21.62,1657.0
2023-04-18 11:26:19.620593,740.333623,26.09,76.55,22.91,21.59,1657.0
2023-04-18 11:26:19.870730,740.58376,26.09,76.55,22.91,21.59,1657.0
2023-04-18 11:26:20.134027,740.847057,26.09,76.55,22.91,21.59,1658.0
2023-04-18 11:26:20.372391,741.085421,26.09,76.55,22.91,21.59,1658.0
2023-04-18 11:26:20.625715,741.338745,26.09,76.55,22.82,21.65,1658.0
2023-04-18 11:26:20.874066,741.587096,26.09,76.55,22.82,21.65,1658.0
2023-04-18 11:26:21.124283,741.837313,26.09,76.55,22.82,21.65,1659.0
2023-04-18 11:26:21.374140,742.08717,26.09,76.55,22.82,21.65,1659.0
2023-04-18 11:26:21.626479,742.339509,26.09,76.55,22.79,21.63,1659.0
2023-04-18 11:26:21.875954,742.588984,26.09,76.55,22.79,21.63,1659.0
2023-04-18 11:26:22.126289,742.839319,26.09,76.55,22.79,21.63,1660.0
2023-04-18 11:26:22.374666,743.087696,26.09,76.55,22.79,21.63,1660.0
2023-04-18 11:26:22.631432,743.344462,26.09,76.55,22.92,21.59,1660.0
2023-04-18 11:26:22.879331,743.592361,26.09,76.55,22.92,21.59,1660.0
2023-04-18 11:26:23.128188,743.841218,26.09,76.55,22.92,21.59,1661.0
2023-04-18 11:26:23.378532,744.091562,26.09,76.55,22.92,21.59,1661.0
2023-04-18 11:26:23.630851,744.343881,26.09,76.55,22.94,21.61,1661.0
2023-04-18 11:26:23.880826,744.593856,26.09,76.55,22.94,21.61,1661.0
2023-04-18 11:26:24.130521,744.843551,26.09,76.55,22.94,21.61,1662.0
2023-04-18 11:26:24.382848,745.095878,26.09,76.55,22.94,21.61,1662.0
2023-04-18 11:26:24.634176,745.347206,26.09,76.55,23.03,21.67,1662.0
2023-04-18 11:26:24.883756,745.596786,26.09,76.55,23.03,21.67,1662.0
2023-04-18 11:26:25.134081,745.847111,26.09,76.55,23.03,21.67,1663.0
2023-04-18 11:26:25.383528,746.096558,26.09,76.55,23.03,21.67,1663.0
2023-04-18 11:26:25.638168,746.351198,26.09,76.55,22.99,21.59,1663.0
2023-04-18 11:26:25.886147,746.599177,26.09,76.55,22.99,21.59,1663.0
2023-04-18 11:26:26.139111,746.852141,26.09,76.55,22.99,21.59,1664.0
2023-04-18 11:26:26.386451,747.099481,26.09,76.55,22.99,21.59,1664.0
2023-04-18 11:26:26.641771,747.354801,26.08,76.52,23.08,21.6,1664.0
2023-04-18 11:26:26.893089,747.606119,26.08,76.52,23.08,21.6,1664.0
2023-04-18 11:26:27.140429,747.853459,26.08,76.52,23.08,21.6,1665.0
2023-04-18 11:26:27.389384,748.102414,26.08,76.52,23.08,21.6,1665.0
2023-04-18 11:26:27.641706,748.354736,26.09,76.55,23.09,21.57,1665.0
